"chord"	"altchord"	"measure"	"beat"	"global_key"	"local_key"	"organ"	"numeral"	"form"	"figbass"	"changes"	"relativeroot"	"phraseend"
".b.i"	""	1	1.0	"b"	"I"	""	"i"	""	""	""	""	false
"iv7"	""	1	3.0	"b"	"I"	""	"iv"	""	"7"	""	""	false
"VII(+2)"	""	2	1.0	"b"	"I"	""	"VII"	""	""	"(+2)"	""	false
"III7"	""	2	3.0	"b"	"I"	""	"III"	""	"7"	""	""	false
"VI(+2)"	""	3	1.0	"b"	"I"	""	"VI"	""	""	"(+2)"	""	false
"iv6"	""	3	3.0	"b"	"I"	""	"iv"	""	"6"	""	""	false
"V\\\\"	""	4	1.0	"b"	"I"	""	"V"	""	""	""	""	true
"i"	""	5	1.0	"b"	"I"	""	"i"	""	""	""	""	false
"iv7"	""	5	3.0	"b"	"I"	""	"iv"	""	"7"	""	""	false
"VII(+2)"	""	6	1.0	"b"	"I"	""	"VII"	""	""	"(+2)"	""	false
"III7"	""	6	3.0	"b"	"I"	""	"III"	""	"7"	""	""	false
"VIM7"	""	7	1.0	"b"	"I"	""	"VI"	"M"	"7"	""	""	false
"iv65"	""	7	2.0	"b"	"I"	""	"iv"	""	"65"	""	""	false
"V7"	""	7	3.0	"b"	"I"	""	"V"	""	"7"	""	""	false
"V"	""	7	4.0	"b"	"I"	""	"V"	""	""	""	""	false
"i\\\\"	""	8	1.0	"b"	"I"	""	"i"	""	""	""	""	true
"III.V[I6"	""	9	1.0	"b"	"III"	"V"	"I"	""	"6"	""	""	false
"V2"	""	9	3.0	"b"	"III"	"V"	"V"	""	"2"	""	""	false
"I6"	""	10	1.0	"b"	"III"	"V"	"I"	""	"6"	""	""	false
"V43"	""	10	3.0	"b"	"III"	"V"	"V"	""	"43"	""	""	false
"I6"	""	11	1.0	"b"	"III"	"V"	"I"	""	"6"	""	""	false
"V2"	""	11	3.0	"b"	"III"	"V"	"V"	""	"2"	""	""	false
"I6"	""	12	1.0	"b"	"III"	"V"	"I"	""	"6"	""	""	false
"V43"	""	12	3.0	"b"	"III"	"V"	"V"	""	"43"	""	""	false
"i.i[i6"	""	13	1.0	"b"	"i"	"i"	"i"	""	"6"	""	""	false
".bII6"	""	13	3.0	"b"	"i"	"i"	"bII"	""	"6"	""	""	false
"i6"	""	14	1.0	"b"	"i"	"i"	"i"	""	"6"	""	""	false
"iio6"	""	14	3.0	"b"	"i"	"i"	"ii"	"o"	"6"	""	""	false
"i6]"	""	15	1.0	"b"	"i"	"i"	"i"	""	"6"	""	""	false
".bII6"	""	15	3.0	"b"	"i"	""	"bII"	""	"6"	""	""	false
"V(64)"	""	16	1.0	"b"	"i"	""	"V"	""	""	"(64)"	""	false
"V"	""	16	2.0	"b"	"i"	""	"V"	""	""	""	""	false
"i\\\\"	""	16	3.0	"b"	"i"	""	"i"	""	""	""	""	true
"I.I"	""	17	1.0	"b"	"I"	""	"I"	""	""	""	""	false
"I6"	""	17	4.0	"b"	"I"	""	"I"	""	"6"	""	""	false
"V43"	""	17	5.5	"b"	"I"	""	"V"	""	"43"	""	""	false
"I"	""	17	6.5	"b"	"I"	""	"I"	""	""	""	""	false
"V"	""	18	1.0	"b"	"I"	""	"V"	""	""	""	""	false
"V[V6"	""	18	4.0	"b"	"I"	"V"	"V"	""	"6"	""	""	false
"V7/ii"	""	18	5.0	"b"	"I"	"V"	"V"	""	"7"	""	"ii"	false
"V6]"	""	18	6.0	"b"	"I"	"V"	"V"	""	"6"	""	""	false
"I"	""	19	1.0	"b"	"I"	""	"I"	""	""	""	""	false
"V6"	""	19	5.0	"b"	"I"	""	"V"	""	"6"	""	""	false
"vi7"	""	19	6.0	"b"	"I"	""	"vi"	""	"7"	""	""	false
"V"	""	20	1.0	"b"	"I"	""	"V"	""	""	""	""	false
"V[V6"	""	20	4.0	"b"	"I"	"V"	"V"	""	"6"	""	""	false
"V6]"	""	20	6.0	"b"	"I"	"V"	"V"	""	"6"	""	""	false
"I"	""	21	1.0	"b"	"I"	""	"I"	""	""	""	""	false
"I6"	""	21	4.0	"b"	"I"	""	"I"	""	"6"	""	""	false
