mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	0	1.5	-2	3/4	3/8	3/8			1	start-repeat		start	2
2	1	3/2	3/2	3.0	-2	3/4	3/4	0							3
3	2	9/2	9/2	3.0	-2	3/4	3/4	0							4
4	3	15/2	15/2	3.0	-2	3/4	3/4	0							5
5	4	21/2	21/2	3.0	-2	3/4	3/4	0					line		6
6	5	27/2	27/2	3.0	-2	3/4	3/4	0							7
7	6	33/2	33/2	3.0	-2	3/4	3/4	0							8
8	7	39/2	39/2	3.0	-2	3/4	3/4	0							9
9	8	45/2	45/2	1.5	-2	3/4	3/8	0						end	1, 10
10	8	24	24	1.5	-2	3/4	3/8	3/8			1		page	start	11
11	9	51/2	51/2	3.0	-2	3/4	3/4	0							12
12	10	57/2	57/2	3.0	-2	3/4	3/4	0							13
13	11	63/2	63/2	3.0	-2	3/4	3/4	0							14
14	12	69/2	69/2	3.0	-2	3/4	3/4	0					line		15
15	13	75/2	75/2	3.0	-2	3/4	3/4	0							16
16	14	81/2	81/2	3.0	-2	3/4	3/4	0							17
17	15	87/2	87/2	3.0	-2	3/4	3/4	0							18
18	16	93/2	93/2	3.0	-2	3/4	3/4	0							19
19	17	99/2	99/2	3.0	-2	3/4	3/4	0					line		20
20	18	105/2	105/2	3.0	-2	3/4	3/4	0							21
21	19	111/2	111/2	3.0	-2	3/4	3/4	0							22
22	20	117/2	117/2	3.0	-2	3/4	3/4	0							23
23	21	123/2	123/2	3.0	-2	3/4	3/4	0							24
24	22	129/2	129/2	3.0	-2	3/4	3/4	0					page		25
25	23	135/2	135/2	3.0	-2	3/4	3/4	0							26
26	24	141/2	141/2	3.0	-2	3/4	3/4	0							27
27	25	147/2	147/2	3.0	-2	3/4	3/4	0							28
28	26	153/2	153/2	3.0	-2	3/4	3/4	0							29
29	27	159/2	159/2	3.0	-2	3/4	3/4	0					line		30
30	28	165/2	165/2	3.0	-2	3/4	3/4	0							31
31	29	171/2	171/2	3.0	-2	3/4	3/4	0							32
32	30	177/2	177/2	3.0	-2	3/4	3/4	0							33
33	31	183/2	183/2	3.0	-2	3/4	3/4	0							34
34	32	189/2	189/2	3.0	-2	3/4	3/4	0					line		35
35	33	195/2	195/2	3.0	-2	3/4	3/4	0							36
36	34	201/2	201/2	3.0	-2	3/4	3/4	0							37
37	35	207/2	207/2	3.0	-2	3/4	3/4	0							38
38	36	213/2	213/2	3.0	-2	3/4	3/4	0							39
39	37	219/2	219/2	3.0	-2	3/4	3/4	0					page		40
40	38	225/2	225/2	3.0	-2	3/4	3/4	0							41
41	39	231/2	231/2	3.0	-2	3/4	3/4	0							42
42	40	237/2	237/2	3.0	-2	3/4	3/4	0							43
43	41	243/2	243/2	3.0	-2	3/4	3/4	0					line		44
44	42	249/2	249/2	3.0	-2	3/4	3/4	0							45
45	43	255/2	255/2	3.0	-2	3/4	3/4	0							46
46	44	261/2	261/2	3.0	-2	3/4	3/4	0							47
47	45	267/2	267/2	3.0	-2	3/4	3/4	0							48
48	46	273/2	273/2	3.0	-2	3/4	3/4	0					line		49
49	47	279/2	279/2	3.0	-2	3/4	3/4	0							50, 51
50	48		285/2	1.5	-2	3/4	3/8	0	1					end	10
51	48	285/2	144	2.5	-2	3/4	5/8	0	2		1				52
52	48	145	293/2	0.5	-2	3/4	1/8	5/8			1			start	53
53	49	291/2	147	3.0	-2	3/4	3/4	0					page		54
54	50	297/2	150	3.0	-2	3/4	3/4	0							55
55	51	303/2	153	3.0	-2	3/4	3/4	0							56
56	52	309/2	156	3.0	-2	3/4	3/4	0							57
57	53	315/2	159	3.0	-2	3/4	3/4	0					line		58
58	54	321/2	162	3.0	-2	3/4	3/4	0							59
59	55	327/2	165	3.0	-2	3/4	3/4	0							60
60	56	333/2	168	2.5	-2	3/4	5/8	0						end	52, 61
61	56	169	341/2	0.5	-2	3/4	1/8	5/8			1			start	62
62	57	339/2	171	3.0	-2	3/4	3/4	0					line		63
63	58	345/2	174	3.0	-2	3/4	3/4	0							64
64	59	351/2	177	3.0	-2	3/4	3/4	0							65
65	60	357/2	180	3.0	-2	3/4	3/4	0							66
66	61	363/2	183	3.0	-2	3/4	3/4	0					page		67
67	62	369/2	186	3.0	-2	3/4	3/4	0							68
68	63	375/2	189	3.0	-2	3/4	3/4	0							69, 70
69	64		192	2.5	-2	3/4	5/8	0	1					end	61
70	64	381/2	389/2	3.0	-2	3/4	3/4	0	2		1		line		71
71	65	387/2	395/2	3.0	-2	3/4	3/4	0							72
72	66	393/2	401/2	3.0	-2	3/4	3/4	0							73
73	67	399/2	407/2	3.0	-2	3/4	3/4	0							74
74	68	405/2	413/2	1.5	-2	3/4	3/8	0				end		lastMeasure	-1
