mc	mn	keysig	timesig	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	next
1	1	-3	2/4	1/4	1/4	4	firstMeasure		start-repeat			2
2	2	-3	2/4	1/2	0	4						3
3	3	-3	2/4	1/2	0	4						4
4	4	-3	2/4	1/2	0	4						5
5	5	-3	2/4	1/2	0	4						6
6	6	-3	2/4	1/2	0	4						7
7	7	-3	2/4	1/2	0	4						8
8	8	-3	2/4	1/2	0	4						9
9	9	-3	2/4	1/4	0	4	endRepeat					1, 10
10	10	-3	2/4	1/4	1/4	4	startRepeat					11
11	11	-3	2/4	1/2	0	4						12
12	12	-3	2/4	1/2	0	4						13
13	13	-3	2/4	1/2	0	4						14
14	14	-3	2/4	1/2	0	4						15
15	15	-3	2/4	1/2	0	4						16
16	16	-3	2/4	1/2	0	4						17
17	17	-3	2/4	1/2	0	4						18
18	18	-3	2/4	1/2	0	4						19
19	19	-3	2/4	1/2	0	4						20
20	20	-3	2/4	1/2	0	4						21
21	21	-3	2/4	1/2	0	4						22
22	22	-3	2/4	1/4	0	4	endRepeat					10, 23
23	23	-3	2/4	1/4	1/4	4	startRepeat					24
24	24	-3	2/4	1/2	0	4						25
25	25	-3	2/4	1/2	0	4						26
26	26	-3	2/4	1/2	0	4						27
27	27	-3	2/4	1/2	0	4						28
28	28	-3	2/4	1/2	0	4						29
29	29	-3	2/4	1/2	0	4						30
30	30	-3	2/4	1/2	0	4						31
31	31	-3	2/4	1/4	0	4	endRepeat					23, 32
32	32	-3	2/4	1/4	1/4	4	startRepeat					33
33	33	-3	2/4	1/2	0	4						34
34	34	-3	2/4	1/2	0	4						35
35	35	-3	2/4	1/2	0	4						36
36	36	-3	2/4	1/2	0	4						37
37	37	-3	2/4	1/2	0	4						38
38	38	-3	2/4	1/2	0	4						39
39	39	-3	2/4	1/2	0	4						40
40	40	-3	2/4	1/2	0	4						41
41	41	-3	2/4	1/2	0	4						42
42	42	-3	2/4	1/2	0	4						43
43	43	-3	2/4	1/2	0	4						44
44	44	-3	2/4	1/4	0	4	endRepeat					32, 45
45	45	-3	2/4	1/4	1/4	4	startRepeat					46
46	46	-3	2/4	1/2	0	4						47
