mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	1.0		0	0	2/2	4	1	1/4		1/4	1		-2	46	Bb2	2	8
1	1	0	3.0		0	0	2/2	2	1	3/4		1/2	3/2		-5	61	Db4	4	4
1	1	0	1.0		0	0	2/2	1	1	1/4		1/4	1		-1	65	F4	4	0
1	1	1	1.0		1/4	1/4	2/2	4	1	1/4		1/4	1		-2	58	Bb3	3	9
1	1	1	0.5		1/4	1/4	2/2	1	1	1/8		1/8	1		-3	63	Eb4	4	1
1	1	3/2	0.5		3/8	3/8	2/2	1	1	1/8		1/8	1		-1	65	F4	4	2
1	1	2	2.0		1/2	1/2	2/2	3	1	1/2		1/2	1	1	-2	58	Bb3	3	7
1	1	2	1.0		1/2	1/2	2/2	1	1	1/4		1/4	1		-6	66	Gb4	4	3
1	1	3	1.0		3/4	3/4	2/2	4	1	1/4		1/4	1		-3	39	Eb2	2	10
1	1	3	0.5		3/4	3/4	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	5
1	1	7/2	0.5		7/8	7/8	2/2	2	1	1/8		1/8	1		-5	61	Db4	4	6
2	2	4	1.0		0	0	2/2	4	1	1/4		1/4	1		-4	56	Ab3	3	20
2	2	4	2.0		0	0	2/2	3	1	1/2		1/2	1	-1	-2	58	Bb3	3	18
2	2	4	3.0		0	0	2/2	2	1	3/4		1/2	3/2		0	60	C4	4	15
2	2	4	1.0		0	0	2/2	1	1	1/4		1/4	1		-3	63	Eb4	4	11
2	2	5	1.0		1/4	1/4	2/2	4	1	1/4		1/4	1		-4	44	Ab2	2	21
2	2	5	0.5		1/4	1/4	2/2	1	1	1/8		1/8	1		-5	61	Db4	4	12
2	2	11/2	0.5		3/8	3/8	2/2	1	1	1/8		1/8	1		-3	63	Eb4	4	13
2	2	6	2.0		1/2	1/2	2/2	3	1	1/2		1/2	1	1	-4	56	Ab3	3	19
2	2	6	1.0		1/2	1/2	2/2	1	1	1/4		1/4	1		-1	65	F4	4	14
2	2	7	1.0		3/4	3/4	2/2	4	1	1/4		1/4	1		-5	37	Db2	2	22
2	2	7	0.5		3/4	3/4	2/2	2	1	1/8		1/8	1		-5	61	Db4	4	16
2	2	15/2	0.5		7/8	7/8	2/2	2	1	1/8		1/8	1		0	60	C4	4	17
3	3	8	1.0		0	0	2/2	4	1	1/4		1/4	1		-6	42	Gb2	2	34
3	3	8	2.0		0	0	2/2	3	1	1/2		1/2	1	-1	-4	56	Ab3	3	31
3	3	8	3.0		0	0	2/2	2	1	3/4		1/2	3/2		-2	58	Bb3	3	28
3	3	8	1.0		0	0	2/2	1	1	1/4		1/4	1		-5	61	Db4	4	23
3	3	9	1.0		1/4	1/4	2/2	4	1	1/4		1/4	1		-6	54	Gb3	3	35
3	3	9	0.5		1/4	1/4	2/2	1	1	1/8		1/8	1		0	60	C4	4	24
3	3	19/2	0.5		3/8	3/8	2/2	1	1	1/8		1/8	1		-5	61	Db4	4	25
3	3	10	1.0		1/2	1/2	2/2	4	1	1/4		1/4	1		-6	42	Gb2	2	36
3	3	10	1.0		1/2	1/2	2/2	3	1	1/4		1/4	1		-6	54	Gb3	3	32
3	3	10	1.0		1/2	1/2	2/2	1	1	1/4		1/4	1		-3	63	Eb4	4	26
3	3	11	1.0		3/4	3/4	2/2	4	1	1/4		1/4	1		-6	42	Gb2	2	37
3	3	11	1.0		3/4	3/4	2/2	3	1	1/4		1/4	1		-3	51	Eb3	3	33
3	3	11	0.5		3/4	3/4	2/2	2	1	1/8		1/8	1		0	60	C4	4	29
3	3	11	1.0		3/4	3/4	2/2	1	1	1/4		1/4	1		-3	63	Eb4	4	27
3	3	23/2	0.5		7/8	7/8	2/2	2	1	1/8		1/8	1		-2	58	Bb3	3	30
4	4	12	1.0		0	0	2/2	4	1	1/4		1/4	1		-1	41	F2	2	41
4	4	12	1.0		0	0	2/2	3	1	1/4		1/4	1		0	48	C3	3	40
4	4	12	1.0		0	0	2/2	2	1	1/4		1/4	1		3	57	A3	3	39
4	4	12	1.0		0	0	2/2	1	1	1/4		1/4	1		-1	65	F4	4	38
5	5	16	1.0		0	0	2/2	4	1	1/4		1/4	1		-2	46	Bb2	2	50
5	5	16	3.0		0	0	2/2	2	1	3/4		1/2	3/2		-5	61	Db4	4	46
5	5	16	1.0		0	0	2/2	1	1	1/4		1/4	1		-1	65	F4	4	42
5	5	17	1.0		1/4	1/4	2/2	4	1	1/4		1/4	1		-2	58	Bb3	3	51
5	5	17	0.5		1/4	1/4	2/2	1	1	1/8		1/8	1		-3	63	Eb4	4	43
5	5	35/2	0.5		3/8	3/8	2/2	1	1	1/8		1/8	1		-1	65	F4	4	44
5	5	18	2.0		1/2	1/2	2/2	3	1	1/2		1/2	1	1	-2	58	Bb3	3	49
5	5	18	1.0		1/2	1/2	2/2	1	1	1/4		1/4	1		-6	66	Gb4	4	45
5	5	19	1.0		3/4	3/4	2/2	4	1	1/4		1/4	1		-3	39	Eb2	2	52
5	5	19	0.5		3/4	3/4	2/2	2	1	1/8		1/8	1		-3	63	Eb4	4	47
5	5	39/2	0.5		7/8	7/8	2/2	2	1	1/8		1/8	1		-5	61	Db4	4	48
6	6	20	1.0		0	0	2/2	4	1	1/4		1/4	1		-4	56	Ab3	3	63
6	6	20	2.0		0	0	2/2	3	1	1/2		1/2	1	-1	-2	58	Bb3	3	60
6	6	20	3.0		0	0	2/2	2	1	3/4		1/2	3/2		0	60	C4	4	57
6	6	20	1.0		0	0	2/2	1	1	1/4		1/4	1		-3	63	Eb4	4	53
6	6	21	1.0		1/4	1/4	2/2	4	1	1/4		1/4	1		-4	44	Ab2	2	64
6	6	21	0.5		1/4	1/4	2/2	1	1	1/8		1/8	1		-5	61	Db4	4	54
6	6	43/2	0.5		3/8	3/8	2/2	1	1	1/8		1/8	1		-3	63	Eb4	4	55
6	6	22	1.0		1/2	1/2	2/2	3	1	1/4		1/4	1		-4	56	Ab3	3	61
6	6	22	1.0		1/2	1/2	2/2	1	1	1/4		1/4	1		-1	65	F4	4	56
6	6	23	1.0		3/4	3/4	2/2	4	1	1/4		1/4	1		-5	37	Db2	2	65
