mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0.5		0	3/8	2/4	1	1	1/8		1/8	1		3	69	A4	4	0
2	1	1/2	2.0		0	0	2/4	4	1	1/2		1/2	1		2	50	D3	3	8
2	1	1/2	2.0		0	0	2/4	3	1	1/2		1/2	1	1	3	57	A3	3	7
2	1	1/2	1.0		0	0	2/4	2	1	1/4		1/4	1		3	69	A4	4	4
2	1	1/2	1.0		0	0	2/4	1	1	1/4		1/4	1		6	78	F#5	5	1
2	1	3/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		1	67	G4	4	5
2	1	3/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		4	76	E5	5	2
2	1	2	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		6	66	F#4	4	6
2	1	2	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		2	74	D5	5	3
3	2	5/2	2.0		0	0	2/4	4	1	1/2		1/2	1		3	45	A2	2	18
3	2	5/2	1.5		0	0	2/4	3	1	3/8		1/4	3/2	-1	3	57	A3	3	15
3	2	5/2	0.5		0	0	2/4	2	1	1/8		1/8	1		4	64	E4	4	12
3	2	5/2	0.5		0	0	2/4	1	1	1/8		1/8	1		7	73	C#5	5	9
3	2	3	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		2	62	D4	4	13
3	2	3	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		5	71	B4	4	10
3	2	7/2	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1	1	7	61	C#4	4	14
3	2	7/2	1.0		1/4	1/4	2/4	1	1	1/4		1/4	1	1	3	69	A4	4	11
3	2	4	0.25		3/8	3/8	2/4	3	1	1/16		1/16	1		1	55	G3	3	16
3	2	17/4	0.25		7/16	7/16	2/4	3	1	1/16		1/16	1		6	54	F#3	3	17
4	3	9/2	2.0		0	0	2/4	4	1	1/2		1/2	1		3	45	A2	2	30
4	3	9/2	0.25		0	0	2/4	3	1	1/16		1/16	1		1	55	G3	3	27
4	3	9/2	0.5		0	0	2/4	2	1	1/8		1/8	1	-1	7	61	C#4	4	23
4	3	9/2	0.5		0	0	2/4	1	1	1/8		1/8	1	-1	3	69	A4	4	19
4	3	19/4	0.25		1/16	1/16	2/4	3	1	1/16		1/16	1		4	52	E3	3	28
4	3	5	1.5		1/8	1/8	2/4	3	1	3/8		1/4	3/2	1	3	57	A3	3	29
4	3	5	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		7	61	C#4	4	24
4	3	5	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		3	69	A4	4	20
4	3	11/2	0.5		1/4	1/4	2/4	2	1	1/8		1/8	1		2	62	D4	4	25
4	3	11/2	0.5		1/4	1/4	2/4	1	1	1/8		1/8	1		5	71	B4	4	21
4	3	6	0.5		3/8	3/8	2/4	2	1	1/8		1/8	1		4	64	E4	4	26
4	3	6	0.5		3/8	3/8	2/4	1	1	1/8		1/8	1		7	73	C#5	5	22
5	4	13/2	2.0		0	0	2/4	4	1	1/2		1/2	1		2	50	D3	3	40
5	4	13/2	1.5		0	0	2/4	3	1	3/8		1/4	3/2	-1	3	57	A3	3	37
5	4	13/2	0.5		0	0	2/4	2	1	1/8		1/8	1		6	66	F#4	4	34
5	4	13/2	0.5		0	0	2/4	1	1	1/8		1/8	1		2	74	D5	5	31
5	4	7	0.5		1/8	1/8	2/4	2	1	1/8		1/8	1		1	67	G4	4	35
5	4	7	0.5		1/8	1/8	2/4	1	1	1/8		1/8	1		4	76	E5	5	32
5	4	15/2	1.0		1/4	1/4	2/4	2	1	1/4		1/4	1		3	69	A4	4	36
